prov,year,provyear,SEXO,NED,EDAD,quintil,household_income,presidente,gobernador,soct2r,idio2r,atrib_respon,pol1b,aprobacion,aprobaciong,local_income,desempleo,desempleo2,desempleo3,dependencia,industrializacion,pbgpm,pbgnac,pbgdif,pbggw,pbggw2,pbggw3,pbggw4,tfpc,dependencia_fiscal1,dependencia_fiscal2,dependencia_fiscal_cat_1,dependencia_fiscal_cat_2,dependencia_fiscal_ratio1,dependencia_fiscal_ratio2,dependencia_fiscal_cat_ratio1,dependencia_fiscal_cat_ratio2,ideo,partyidgober,partyidpresi,copartisan,fpv,ofi,meses,desempleo1,peronista,NED_z,EDAD_z,desempleo_z,desempleo2_z,desempleo3_z,industrializacion_z,dependencia_fiscal1_z,dependencia_fiscal2_z,dependencia_fiscal_ratio1_z,dependencia_fiscal_ratio2_z,pbgpm_z,pbggw_z,pbggw2_z,pbggw3_z,pbggw4_z,pbgdif_z,tfpc_z,local_income_z
Chaco,2012,Chaco 2012,Mujer,7,48,1,1,1,1,3,2,0,NA,4,5,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,NA,SI,SI,SI,1,1,5,-11.76,Yes,-0.9150172631544907,0.34599845557380743,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Chaco,2012,Chaco 2012,Mujer,4,64,1,2,1,1,3,2,0,NA,4,4,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,NA,SI,SI,SI,1,1,5,-11.76,Yes,-1.7046682189634714,1.2633167452980447,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Santiago del Estero,2012,Santiago del Estero 2012,Hombre,10,47,1,3,NA,NA,2,NA,0,NA,4,3,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,10,NO,NA,SI,1,1,39,66.89972595039002,Yes,-0.12536630734550988,0.2886660624660426,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Santiago del Estero,2012,Santiago del Estero 2012,Mujer,8,27,1,1,NA,NA,2,2,0,NA,4,4,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,10,NO,NA,SI,1,1,39,66.89972595039002,Yes,-0.6518002778848304,-0.8579817996892541,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Hombre,7,30,1,1,1,1,2,1,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,NA,NO,NO,SI,NA,NA,4,6.125661088910063,Yes,-0.9150172631544907,-0.6859846203659596,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Mendoza,2012,Mendoza 2012,Hombre,7,55,1,2,NA,NA,2,1,0,NA,4,4,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,NA,NO,NO,SI,1,1,4,21.25975831461875,Yes,-0.9150172631544907,0.7473252073281613,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Santiago del Estero,2012,Santiago del Estero 2012,Mujer,7,45,1,3,NA,NA,2,2,0,NA,4,4,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,9,NO,NA,SI,1,1,39,66.89972595039002,Yes,-0.9150172631544907,0.1740012762505129,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Hombre,8,24,1,2,1,1,1,1,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,4,NO,NO,SI,1,1,4,6.125661088910063,Yes,-0.6518002778848304,-1.0299789790125486,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Mendoza,2012,Mendoza 2012,Hombre,7,42,2,2,0,0,1,2,0,NA,2,2,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,7,NO,NO,SI,0,0,4,21.25975831461875,Yes,-0.9150172631544907,0.0020040969272183766,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Chaco,2012,Chaco 2012,Mujer,7,66,1,2,NA,NA,1,2,0,NA,4,5,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,8,NO,NO,SI,1,1,5,-11.76,Yes,-0.9150172631544907,1.3779815315135744,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Mendoza,2012,Mendoza 2012,Hombre,2,65,2,3,1,1,2,2,0,NA,3,3,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,NA,NO,NO,SI,1,1,4,21.25975831461875,Yes,-2.231102189502792,1.3206491384058097,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Santiago del Estero,2012,Santiago del Estero 2012,Hombre,6,52,1,2,1,1,3,2,0,NA,4,5,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,4,SI,SI,SI,1,1,39,66.89972595039002,Yes,-1.178234248424151,0.5753280280048667,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Chaco,2012,Chaco 2012,Mujer,13,19,1,2,1,1,2,2,0,NA,4,4,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,NA,SI,SI,SI,1,1,5,-11.76,Yes,0.6642846484634709,-1.316640944551373,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Santiago del Estero,2012,Santiago del Estero 2012,Hombre,12,28,1,3,1,1,2,3,0,NA,5,5,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,10,SI,SI,SI,1,1,39,66.89972595039002,Yes,0.40106766319381065,-0.8006494065814893,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Mujer,10,28,1,2,0,0,2,3,0,NA,2,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,3,NO,NO,SI,0,0,4,6.125661088910063,Yes,-0.12536630734550988,-0.8006494065814893,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Chaco,2012,Chaco 2012,Hombre,9,35,1,3,1,1,3,3,0,NA,4,4,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,5,SI,SI,SI,1,1,5,-11.76,Yes,-0.38858329261517016,-0.39932265482713547,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Chaco,2012,Chaco 2012,Mujer,12,26,1,1,0,NA,1,2,0,NA,3,3,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,4,NO,NO,SI,1,1,5,-11.76,Yes,0.40106766319381065,-0.915314192797019,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Mendoza,2012,Mendoza 2012,Hombre,7,32,2,2,NA,NA,1,2,0,NA,4,4,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,6,NO,NO,SI,1,1,4,21.25975831461875,Yes,-0.9150172631544907,-0.57131983415043,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Mendoza,2012,Mendoza 2012,Mujer,10,19,2,2,NA,NA,1,1,0,NA,3,4,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,NA,NO,NO,SI,1,1,4,21.25975831461875,Yes,-0.12536630734550988,-1.316640944551373,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Chaco,2012,Chaco 2012,Hombre,7,22,1,2,1,1,3,3,0,NA,4,4,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,9,NO,NO,SI,NA,NA,5,-11.76,Yes,-0.9150172631544907,-1.1446437652280783,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Santiago del Estero,2012,Santiago del Estero 2012,Hombre,12,22,1,2,NA,1,2,1,0,NA,4,5,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,10,NO,NO,SI,1,1,39,66.89972595039002,Yes,0.40106766319381065,-1.1446437652280783,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Mendoza,2012,Mendoza 2012,Mujer,6,50,2,2,NA,NA,1,2,0,NA,3,3,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,NA,NO,NO,SI,1,1,4,21.25975831461875,Yes,-1.178234248424151,0.4606632417893371,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Buenos Aires,2012,Buenos Aires 2012,Mujer,9,20,1,3,NA,1,1,3,0,NA,4,4,20.31,0.4916881646040725,8.480635551142006,1.3806355511420063,0,34.62,11.96531711,14.019744566649893,-2.0544274566498917,-0.48967700945779113,-1.6702258745738077,2.860417108,0.02883820492,0.2542594964,35.68,38.17,0,0,1.352735154,1.408483939,0,0,4,SI,SI,SI,0,0,4,6.125661088910063,Yes,-0.38858329261517016,-1.259308551443608,0.09881794266015545,0.48734157010699264,0.7328512414258369,1.0519602007396784,0.09500410301855326,0.21140845255852894,-0.024658858752613474,-0.00301902439804429,-0.2346007941662757,-0.10212013488162312,-0.13744533473694168,1.0045084745007598,0.7662367024940755,-0.2562633004230532,-0.7710149359536056,-0.6141447586984956
Mendoza,2012,Mendoza 2012,Mujer,14,42,1,3,0,0,2,2,0,NA,3,4,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,5,NO,NO,SI,0,0,4,21.25975831461875,Yes,0.9275016337331312,0.0020040969272183766,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Mendoza,2012,Mendoza 2012,Mujer,12,25,2,3,1,0,3,3,0,NA,3,4,11.11,0.7762183563146805,4.978813559322034,-2.121186440677966,1,21.65,11.77946019,14.019744566649893,-2.2402843766498926,0.7473560517038778,-0.4913836473913435,1.278113764,0.03206369017,0.4849689191,29.53,34.33,0,0,0.5249245053,0.645286217,1,1,7,NO,NO,SI,1,1,4,21.25975831461875,Yes,0.40106766319381065,-0.9726465859047839,0.25940792686868125,-0.8148742658851725,-0.540473679319057,-0.3584710475973104,-0.2657511036766883,-0.014173325101801543,-0.45068858762940006,-0.39278439533597653,-0.2565617083789692,0.2110711199201904,0.1631637352419344,-0.10285242970105549,0.9038521557402724,-0.27822416974727254,-0.006527949755996039,-1.5547526814453936
Chaco,2012,Chaco 2012,Hombre,5,66,2,2,1,1,2,2,0,NA,4,5,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,NA,NO,NO,SI,1,1,5,-11.76,Yes,-1.4414512336938112,1.3779815315135744,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Santiago del Estero,2012,Santiago del Estero 2012,Mujer,12,21,1,2,0,1,2,1,0,NA,3,4,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,8,NO,NO,SI,NA,NA,39,66.89972595039002,Yes,0.40106766319381065,-1.2019761583358433,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Chaco,2012,Chaco 2012,Hombre,7,43,1,2,NA,NA,1,2,0,NA,3,3,8.73,-0.5,2.029520295202952,-5.070479704797048,1,13.33,7.707549218,14.019744566649893,-6.312195348649893,-8.88770053475936,-9.9308987747282,2.367827317,0.008151510421,0.9557822113,9.54,8.66,1,1,0.1688377903,0.1531629145,1,1,5,NO,NA,SI,NA,NA,5,-11.76,Yes,-0.9150172631544907,0.059336490034983216,-0.46089484471084646,-1.9116223023337187,-1.612889301974997,-1.263234963261439,-1.43835217389423,-1.5221640106592698,-0.633947315801491,-0.6441119557006192,-0.7377000353124894,-2.2283264654338555,-2.2439470706395155,0.6597738959948428,-0.11636192034740046,-0.7593615132260444,1.5535757972148576,-1.7980838614603518
Santiago del Estero,2012,Santiago del Estero 2012,Mujer,4,70,1,1,0,NA,2,2,0,NA,4,4,11.11,3.5855988520660373,7.669172932330827,0.5691729323308277,1,11.96,9.097546534,14.019744566649893,-4.922198032649893,-7.991895542548402,-8.982651534419048,3.75676506,-0.01016583566,0.9721639172,8.43,9.74,1,1,0.1211983655,0.1223220789,1,1,9,SI,SI,SI,1,1,39,66.89972595039002,Yes,-1.7046682189634714,1.607311103944634,1.8450335743125144,0.18558452049111498,0.4377889632178623,-1.412216521489787,-1.5034640892489808,-1.4587191356923017,-0.6584647718927635,-0.6598623823347146,-0.5734574996428458,-2.0015271191780553,-2.002140563842869,1.631809606341233,-0.89787220107315,-0.5951193132708773,1.607858803195725,-1.5547526814453936
Santa Fe,2012,Santa Fe 2012,Hombre,12,44,1,1,NA,NA,1,2,0,NA,3,3,11.11,0.9737827715355802,8.427299703264095,1.327299703264096,0,33.16,13.85754971,14.019744566649893,-0.16219485664989186,-3.580578772733,-4.389716780319524,1.113698696,-0.00369501322,0.5696946573,24.5,25.71,1,1,0.5548828679,0.5436203196,1,1,6,NO,NO,NO,NA,NA,7,13.231552162849871,No,0.40106766319381065,0.11666888314274805,0.3709140771641828,0.4675076705270236,0.7134573760521417,0.8931915328466943,-0.5608078011851543,-0.5205574197455636,-0.4352706256641683,-0.44470520834365573,-0.011013973729017674,-0.8846727053038184,-0.8309254401672808,-0.21791685085346568,-0.6217943107909786,-0.03267693700097749,0.27422228355420025,-1.5547526814453936
